drug_event_pair,drug,event,is_anomaly,anomaly_score,count,prr,ror,chi2,serious_rate,death_rate,hosp_rate,life_threat_rate,disable_rate
Rucaparib||Abdominal discomfort,Rucaparib,Abdominal discomfort,True,0.5766905493612383,24.0,4.121758649294882,4.121758649294881,44.1764144956065,0.2916666666666667,0.0,0.125,0.0,0.0
Rucaparib||Drug ineffective,Rucaparib,Drug ineffective,True,0.576583412555844,29.0,2.3753382644777195,2.3753382644777195,19.31408073378652,0.4827586206896552,0.034482758620689655,0.10344827586206896,0.0,0.0
Cetuximab||Onychalgia,Cetuximab,Onychalgia,True,0.5764654661287255,2.0,41.74294431731502,41.74294431731503,46.85867998721554,0.0,0.0,0.0,0.0,0.0
Crizotinib||Lung adenocarcinoma metastatic,Crizotinib,Lung adenocarcinoma metastatic,True,0.5760309250891583,2.0,43.802578565672846,43.802578565672846,40.82312679658704,1.0,1.0,0.0,0.0,0.0
Durvalumab||Myasthenia gravis,Durvalumab,Myasthenia gravis,True,0.5759347221613567,6.0,35.19181034482759,35.19181034482759,110.919403004912,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.0,0.0
Ipilimumab||Endocrine disorder,Ipilimumab,Endocrine disorder,True,0.5757865564770673,2.0,81.73644578313254,81.73644578313252,51.81511582351317,1.0,0.0,1.0,0.0,0.0
Gefitinib||Anal erosion,Gefitinib,Anal erosion,True,0.575624751096217,1.0,0.0,0.0,33.626042848638555,1.0,1.0,1.0,0.0,1.0
Carfilzomib||Bile duct stone,Carfilzomib,Bile duct stone,True,0.5753587844341183,2.0,94.95030514385353,94.95030514385353,60.586506013231656,1.0,0.0,1.0,0.0,0.0
Niraparib||Anxiety,Niraparib,Anxiety,True,0.5752819924389942,24.0,5.231679646267775,5.231679646267776,58.973636815735674,0.6666666666666666,0.041666666666666664,0.2916666666666667,0.16666666666666666,0.0
Olaparib||Tachycardia,Olaparib,Tachycardia,True,0.5749418127579144,1.0,0.3626554054054054,0.3626554054054054,1.0672706640700118,1.0,1.0,1.0,1.0,1.0
Olaparib||Hepatic neoplasm,Olaparib,Hepatic neoplasm,True,0.5746336790952463,1.0,4.842072072072072,4.842072072072072,2.524448288409016,1.0,1.0,1.0,1.0,1.0
Olaparib||Metastases to peritoneum,Olaparib,Metastases to peritoneum,True,0.5746336790952463,1.0,4.842072072072072,4.842072072072072,2.524448288409016,1.0,1.0,1.0,1.0,1.0
Dabrafenib||Fatigue,Dabrafenib,Fatigue,True,0.5745854225299997,30.0,0.8028192590187883,0.8028192590187883,1.3212574860503792,0.9,0.2,0.3,0.06666666666666667,0.06666666666666667
Bortezomib||Graft versus host disease in gastrointestinal tract,Bortezomib,Graft versus host disease in gastrointestinal tract,True,0.5745207036277049,2.0,65.80609756097562,65.80609756097562,41.240032080576285,1.0,0.0,1.0,0.0,0.0
Rucaparib||Abdominal pain,Rucaparib,Abdominal pain,True,0.5743644843176212,31.0,1.9476003555028882,1.9476003555028885,12.162530435978566,0.6129032258064516,0.06451612903225806,0.3225806451612903,0.0,0.0
Epcoritamab||Hypogammaglobulinaemia,Epcoritamab,Hypogammaglobulinaemia,True,0.574244578717588,8.0,36.13293253173013,36.13293253173013,132.21777997758713,1.0,0.375,0.5,0.25,0.0
Doxorubicin||Neutropenia,Doxorubicin,Neutropenia,True,0.5740124793440317,34.0,1.729031332217173,1.7290313322171729,9.25377603974764,1.0,0.2647058823529412,0.4117647058823529,0.14705882352941177,0.0
Venetoclax||Pyrexia,Venetoclax,Pyrexia,True,0.5735986783734933,32.0,1.6347489668513147,1.6347489668513144,7.113424585531353,1.0,0.40625,0.96875,0.03125,0.0
Nivolumab||Alanine aminotransferase increased,Nivolumab,Alanine aminotransferase increased,True,0.5733961560288436,22.0,6.2975561618389735,6.2975561618389735,82.59989768783255,1.0,0.5454545454545454,0.7727272727272727,0.18181818181818182,0.045454545454545456
Gefitinib||Gene mutation,Gefitinib,Gene mutation,True,0.5732508024774008,7.0,40.541479099678455,40.541479099678455,120.54208308371449,1.0,0.0,0.0,0.0,0.0
Paclitaxel||Neutropenia,Paclitaxel,Neutropenia,True,0.5730335126073428,33.0,1.698959291350017,1.6989592913500169,8.423329664204733,0.9393939393939394,0.2727272727272727,0.21212121212121213,0.030303030303030304,0.0
Crizotinib||Peripheral swelling,Crizotinib,Peripheral swelling,True,0.5726330305855493,15.0,5.864056960018449,5.8640569600184485,51.49484932505709,0.13333333333333333,0.0,0.0,0.0,0.0
Olaparib||Blood pressure decreased,Olaparib,Blood pressure decreased,True,0.5721208759020717,1.0,0.708134475939354,0.708134475939354,0.11337440540457192,1.0,1.0,1.0,1.0,1.0
Vemurafenib||Epigastric discomfort,Vemurafenib,Epigastric discomfort,True,0.5720044815520897,1.0,8.918700527704486,8.918700527704486,5.467195492544345,1.0,1.0,1.0,1.0,1.0
Pembrolizumab||Status epilepticus,Pembrolizumab,Status epilepticus,True,0.571952882314893,1.0,46.08044030482642,46.08044030482642,21.563665519200256,1.0,0.0,1.0,1.0,0.0
Carfilzomib||Acute respiratory distress syndrome,Carfilzomib,Acute respiratory distress syndrome,True,0.5718482329447456,4.0,5.431815346225827,5.431815346225827,12.659591896320318,1.0,0.75,1.0,0.5,0.75
Doxorubicin||Hepatosplenic candidiasis,Doxorubicin,Hepatosplenic candidiasis,True,0.571727254368652,4.0,57.146808510638294,57.146808510638294,70.90676252600726,1.0,0.0,1.0,0.0,0.0
Dabrafenib||Vasogenic cerebral oedema,Dabrafenib,Vasogenic cerebral oedema,True,0.5716318323441253,2.0,69.83591731266151,69.8359173126615,43.91502492665105,1.0,0.5,0.5,0.0,0.0
Olaparib||Diarrhoea,Olaparib,Diarrhoea,True,0.571449490603841,35.0,0.7715577395164274,0.7715577395164274,2.1334989812593887,0.6,0.14285714285714285,0.2571428571428571,0.0,0.0
Olaparib||Body temperature increased,Olaparib,Body temperature increased,True,0.5712505728275914,1.0,1.2627497062279671,1.2627497062279671,0.05060109464611687,1.0,1.0,1.0,1.0,1.0
Vemurafenib||Sunburn,Vemurafenib,Sunburn,True,0.5712326728491453,6.0,21.47332892124421,21.47332892124421,70.9078403421274,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333
Nivolumab||Autoimmune hepatitis,Nivolumab,Autoimmune hepatitis,True,0.5711719435106049,12.0,21.99022746419545,21.99022746419545,157.285542002077,1.0,0.0,0.9166666666666666,0.0,0.0
Olaparib||Leukocytosis,Olaparib,Leukocytosis,True,0.5711543463327226,1.0,0.8799344799344799,0.8799344799344799,0.015353824735876181,1.0,1.0,1.0,1.0,1.0
Doxorubicin||Vomiting,Doxorubicin,Vomiting,True,0.571070688819161,33.0,1.138851697867976,1.1388516978679757,0.5020949065910613,1.0,0.12121212121212122,0.6666666666666666,0.030303030303030304,0.06060606060606061
Abemaciclib||Constipation,Abemaciclib,Constipation,True,0.5709747418681653,25.0,2.741310975609756,2.741310975609756,24.748232639333953,0.28,0.0,0.16,0.0,0.0
Imatinib||Acute graft versus host disease,Imatinib,Acute graft versus host disease,True,0.5709090746172402,4.0,52.37457212713936,52.374572127139366,64.58680605036567,1.0,0.25,0.0,0.0,0.0
Cisplatin||Febrile neutropenia,Cisplatin,Febrile neutropenia,True,0.5708326366439107,35.0,2.1508233048654244,2.1508233048654244,18.781489979079566,1.0,0.2,0.4857142857142857,0.02857142857142857,0.0
Rucaparib||Anaemia,Rucaparib,Anaemia,True,0.5704801046883802,35.0,1.1945285760497537,1.1945285760497537,0.9709563208214358,0.8,0.11428571428571428,0.42857142857142855,0.0,0.0
Talazoparib||Burning feet syndrome,Talazoparib,Burning feet syndrome,True,0.5703632761136674,1.0,46.32085106382979,46.320851063829785,21.683455577756607,0.0,0.0,0.0,0.0,0.0
Talazoparib||Atrioventricular block first degree,Talazoparib,Atrioventricular block first degree,True,0.5703632761136674,1.0,46.32085106382979,46.320851063829785,21.683455577756607,0.0,0.0,0.0,0.0,0.0
Ribociclib||Gastrointestinal sounds abnormal,Ribociclib,Gastrointestinal sounds abnormal,True,0.5703632761136674,1.0,46.80911435941531,46.809114359415304,21.926747216633284,0.0,0.0,0.0,0.0,0.0
Ipilimumab||Hypophysitis,Ipilimumab,Hypophysitis,True,0.570324817176133,13.0,21.419498861047835,21.419498861047835,160.84236627560253,1.0,0.0,0.6923076923076923,0.0,0.07692307692307693
Paclitaxel||Shock haemorrhagic,Paclitaxel,Shock haemorrhagic,True,0.5702966975444974,1.0,9.64692155806857,9.64692155806857,5.615360202458892,1.0,0.0,1.0,1.0,1.0
Talazoparib||Fatigue,Talazoparib,Fatigue,True,0.5701627731201299,27.0,0.9603374171520386,0.9603374171520386,0.04044869060144525,0.6666666666666666,0.1111111111111111,0.25925925925925924,0.14814814814814814,0.0
Pomalidomide||Light chain analysis increased,Pomalidomide,Light chain analysis increased,True,0.569993941268575,3.0,77.55071090047393,77.55071090047393,88.69551511233432,1.0,0.0,0.3333333333333333,0.0,0.0
Talazoparib||Retroperitoneal haemorrhage,Talazoparib,Retroperitoneal haemorrhage,True,0.5699135609214314,1.0,46.32085106382979,46.320851063829785,21.683455577756607,1.0,0.0,1.0,1.0,0.0
Venetoclax||Cytokine storm,Venetoclax,Cytokine storm,True,0.5698474926347041,2.0,79.28801169590643,79.28801169590643,50.189730630802345,1.0,0.0,1.0,0.0,0.0
Cisplatin||Retinal ischaemia,Cisplatin,Retinal ischaemia,True,0.5695979670907794,2.0,54.59134860050891,54.59134860050891,33.7973642316894,1.0,0.0,0.0,0.0,0.5
Crizotinib||Ruptured cerebral aneurysm,Crizotinib,Ruptured cerebral aneurysm,True,0.5695398511662326,1.0,43.768115942028984,43.768115942028984,20.41156339829352,1.0,0.0,1.0,1.0,0.0
Epcoritamab||Hypercapnia,Epcoritamab,Hypercapnia,True,0.5694481733678054,2.0,35.99268130405855,35.99268130405855,33.05444499439678,1.0,1.0,0.5,0.5,0.0
Gefitinib||Interstitial lung disease,Gefitinib,Interstitial lung disease,True,0.5694037327632456,22.0,5.27358121330724,5.27358121330724,63.27537538976274,1.0,0.5454545454545454,0.5909090909090909,0.36363636363636365,0.0
Olaparib||Large intestinal obstruction,Olaparib,Large intestinal obstruction,True,0.5694033454722803,1.0,3.6314189189189188,3.6314189189189188,1.637376124820885,1.0,1.0,1.0,1.0,1.0
Cisplatin||Neutropenia,Cisplatin,Neutropenia,True,0.5692423601724829,32.0,1.5478719768125453,1.5478719768125453,5.515044409778795,1.0,0.34375,0.375,0.125,0.0
Atezolizumab||Facial paralysis,Atezolizumab,Facial paralysis,True,0.5691602770546935,2.0,38.18658280922432,38.18658280922432,42.61650897154083,0.0,0.0,0.0,0.0,0.0
Bortezomib||Pyrexia,Bortezomib,Pyrexia,True,0.5691591118847277,31.0,1.306906619798591,1.306906619798591,2.01661746755086,0.9354838709677419,0.0967741935483871,0.6129032258064516,0.16129032258064516,0.0
Bevacizumab||Lacrimal structure injury,Bevacizumab,Lacrimal structure injury,True,0.5689734577411899,1.0,0.0,0.0,29.714753360710482,1.0,0.0,1.0,1.0,1.0
Bevacizumab||Retinal degeneration,Bevacizumab,Retinal degeneration,True,0.5689734577411899,1.0,0.0,0.0,29.714753360710482,1.0,0.0,1.0,1.0,1.0
Bevacizumab||Age-related macular degeneration,Bevacizumab,Age-related macular degeneration,True,0.5689734577411899,1.0,0.0,0.0,29.714753360710482,1.0,0.0,1.0,1.0,1.0
Abemaciclib||Cardiogenic shock,Abemaciclib,Cardiogenic shock,True,0.5688749576375796,1.0,43.33971291866029,43.33971291866029,20.198128685172982,1.0,0.0,1.0,1.0,0.0
Nivolumab||Hyperthyroidism,Nivolumab,Hyperthyroidism,True,0.5688731062957433,11.0,23.978835978835978,23.978835978835978,154.0466736767007,1.0,0.09090909090909091,0.8181818181818182,0.0,0.0
Bevacizumab||Colon cancer metastatic,Bevacizumab,Colon cancer metastatic,True,0.568809067566012,3.0,46.10188356164384,46.10188356164384,51.18755597734161,1.0,0.3333333333333333,0.0,0.0,0.0
Palbociclib||Vomiting,Palbociclib,Vomiting,True,0.568701729048251,26.0,1.088082534864611,1.0880825348646108,0.16919665099502298,0.38461538461538464,0.19230769230769232,0.2692307692307692,0.0,0.0
Gefitinib||Lung adenocarcinoma stage IV,Gefitinib,Lung adenocarcinoma stage IV,True,0.5685408695204507,1.0,34.61947469570788,34.61947469570788,15.85515868063177,1.0,0.0,1.0,0.0,1.0
Ribociclib||Genital blister,Ribociclib,Genital blister,True,0.5683920830111884,1.0,46.80911435941531,46.809114359415304,21.926747216633284,0.0,0.0,0.0,0.0,0.0
Durvalumab||Induration,Durvalumab,Induration,True,0.5683920830111884,1.0,46.72703862660944,46.72703862660944,21.885850234993026,0.0,0.0,0.0,0.0,0.0
Durvalumab||Tunnel vision,Durvalumab,Tunnel vision,True,0.5683920830111884,1.0,46.72703862660944,46.72703862660944,21.885850234993026,0.0,0.0,0.0,0.0,0.0
Durvalumab||Blood corticotrophin decreased,Durvalumab,Blood corticotrophin decreased,True,0.5683920830111884,1.0,46.72703862660944,46.72703862660944,21.885850234993026,0.0,0.0,0.0,0.0,0.0
Pembrolizumab||Myocardial necrosis marker increased,Pembrolizumab,Myocardial necrosis marker increased,True,0.5683920830111884,1.0,46.08044030482642,46.08044030482642,21.563665519200256,0.0,0.0,0.0,0.0,0.0
Imatinib||Muscle spasms,Imatinib,Muscle spasms,True,0.5681808994484697,26.0,5.870049980776625,5.870049980776624,81.55419311017256,0.9615384615384616,0.038461538461538464,0.11538461538461539,0.0,0.038461538461538464
Carfilzomib||Pneumonia,Carfilzomib,Pneumonia,True,0.5680913369880329,29.0,2.7280046735491075,2.728004673549107,28.408118069036828,1.0,0.3448275862068966,0.8275862068965517,0.1724137931034483,0.10344827586206896
Olaparib||Secretion discharge,Olaparib,Secretion discharge,True,0.567991704076092,1.0,5.810594594594595,5.810594594594595,3.2063968971083145,1.0,1.0,1.0,1.0,1.0
Olaparib||Tenderness,Olaparib,Tenderness,True,0.5679863277732096,1.0,3.227867867867868,3.227867867867868,1.3368875591699598,1.0,1.0,1.0,1.0,1.0
Gefitinib||Paraneoplastic syndrome,Gefitinib,Paraneoplastic syndrome,True,0.5679154519235768,2.0,34.64102564102564,34.64102564102564,31.71031736126354,1.0,0.5,0.5,0.0,0.5
Ibrutinib||Platelet count decreased,Ibrutinib,Platelet count decreased,True,0.5679030377431064,27.0,2.26042037762736,2.2604203776273604,16.846784776753257,0.8888888888888888,0.2962962962962963,0.5555555555555556,0.037037037037037035,0.0
Durvalumab||Product physical issue,Durvalumab,Product physical issue,True,0.5678172722632739,2.0,31.17697594501718,31.176975945017183,34.25510586192511,0.0,0.0,0.0,0.0,0.0
Carfilzomib||Large intestine perforation,Carfilzomib,Large intestine perforation,True,0.5677346996837255,2.0,3.1633246149375185,3.163324614937518,2.7104205863557467,1.0,1.0,1.0,1.0,0.5
Rucaparib||Asthenia,Rucaparib,Asthenia,True,0.5676146057318139,30.0,1.1861947840021,1.1861947840021003,0.7707192986915072,0.7,0.06666666666666667,0.43333333333333335,0.0,0.0
Bevacizumab||Nausea,Bevacizumab,Nausea,True,0.5676083821077927,31.0,0.6887940962284282,0.6887940962284282,3.9517550868669127,0.967741935483871,0.06451612903225806,0.5161290322580645,0.06451612903225806,0.0
Rituximab||Pyrexia,Rituximab,Pyrexia,True,0.5675631191305754,30.0,1.0281416737600433,1.0281416737600433,0.02082610357587755,0.9666666666666667,0.13333333333333333,0.6333333333333333,0.16666666666666666,0.0
Bortezomib||Gastrointestinal obstruction,Bortezomib,Gastrointestinal obstruction,True,0.5674852422072991,2.0,32.90243902439024,32.90243902439025,29.981701997271294,1.0,1.0,0.5,0.5,0.0
Carfilzomib||Hepatitis B reactivation,Carfilzomib,Hepatitis B reactivation,True,0.5674399833281748,1.0,47.433797909407666,47.433797909407666,22.23802073834436,1.0,1.0,1.0,0.0,0.0
Docetaxel||Vomiting,Docetaxel,Vomiting,True,0.5674281706502443,31.0,1.0225873946798079,1.0225873946798079,0.013937589321919278,0.967741935483871,0.22580645161290322,0.6451612903225806,0.03225806451612903,0.0
Lenalidomide||Fatigue,Lenalidomide,Fatigue,True,0.5672751298573246,29.0,1.032145106183426,1.032145106183426,0.026465739434190942,0.9310344827586207,0.06896551724137931,0.27586206896551724,0.034482758620689655,0.10344827586206896
Dabrafenib||Malignant melanoma,Dabrafenib,Malignant melanoma,True,0.5671839927451263,10.0,29.243506493506498,29.243506493506494,143.6748488104297,1.0,0.3,0.3,0.0,0.0
Docetaxel||Nausea,Docetaxel,Nausea,True,0.5671529048687126,35.0,0.6958338879275922,0.6958338879275922,4.1897130370411215,0.9714285714285714,0.11428571428571428,0.5714285714285714,0.05714285714285714,0.0
Osimertinib||Protein-losing gastroenteropathy,Osimertinib,Protein-losing gastroenteropathy,True,0.5670749357222503,1.0,0.0,0.0,33.970937447264795,1.0,0.0,1.0,1.0,1.0
Osimertinib||Gastrointestinal oedema,Osimertinib,Gastrointestinal oedema,True,0.5670749357222503,1.0,0.0,0.0,33.970937447264795,1.0,0.0,1.0,1.0,1.0
Osimertinib||Gastroduodenal ulcer,Osimertinib,Gastroduodenal ulcer,True,0.5670749357222503,1.0,0.0,0.0,33.970937447264795,1.0,0.0,1.0,1.0,1.0
Vemurafenib||Metastatic malignant melanoma,Vemurafenib,Metastatic malignant melanoma,True,0.5669593633669828,8.0,15.924895074000442,15.924895074000442,74.93437675594689,1.0,0.25,0.125,0.0,0.625
Erlotinib||Malignant neoplasm progression,Erlotinib,Malignant neoplasm progression,True,0.5669398182636611,31.0,1.5944997531359448,1.594499753135945,6.173428711405842,1.0,0.5161290322580645,0.41935483870967744,0.12903225806451613,0.03225806451612903
Venetoclax||Nasal injury,Venetoclax,Nasal injury,True,0.5669174520131967,1.0,39.61504747991235,39.61504747991234,18.34270768736377,0.0,0.0,0.0,0.0,0.0
Abemaciclib||Death,Abemaciclib,Death,True,0.5669114204365577,21.0,0.6134538452105146,0.6134538452105146,4.715639211187719,0.9523809523809523,0.9523809523809523,0.047619047619047616,0.0,0.047619047619047616
Ipilimumab||Neurological examination abnormal,Ipilimumab,Neurological examination abnormal,True,0.5668162933415923,2.0,40.867469879518076,40.86746987951807,37.903195367023415,1.0,1.0,1.0,0.0,0.0
Carboplatin||Body height below normal,Carboplatin,Body height below normal,True,0.566687008077623,4.0,24.44439359267735,24.444393592677347,43.11804781242178,1.0,0.0,0.0,0.5,0.0
Talazoparib||Extra dose administered,Talazoparib,Extra dose administered,True,0.5665539943436861,1.0,46.32085106382979,46.320851063829785,21.683455577756607,1.0,1.0,0.0,0.0,0.0
Abemaciclib||Abdominal pain upper,Abemaciclib,Abdominal pain upper,True,0.5664751609919966,18.0,4.86724153417767,4.86724153417767,47.81341433489121,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0
Vemurafenib||Dysgraphia,Vemurafenib,Dysgraphia,True,0.5664521675157265,1.0,35.67678100263852,35.67678100263852,16.381525527274825,1.0,0.0,0.0,0.0,1.0
Bortezomib||Cytomegalovirus chorioretinitis,Bortezomib,Cytomegalovirus chorioretinitis,True,0.5662977647607353,2.0,65.80609756097562,65.80609756097562,41.240032080576285,1.0,0.0,0.0,0.0,0.0
Pomalidomide||Fatigue,Pomalidomide,Fatigue,True,0.5659621595710143,26.0,1.0310867013448213,1.0310867013448213,0.02231519283998975,0.7692307692307693,0.0,0.11538461538461539,0.07692307692307693,0.038461538461538464
Rituximab||Arthritis bacterial,Rituximab,Arthritis bacterial,True,0.5659447610471413,2.0,53.768304914744235,53.768304914744235,33.251310668720116,1.0,0.0,1.0,0.5,0.0
Cisplatin||Pyrexia,Cisplatin,Pyrexia,True,0.5659208981978346,31.0,1.0808674519489565,1.0808674519489567,0.16879009160716024,1.0,0.12903225806451613,0.8064516129032258,0.03225806451612903,0.0
Talazoparib||Lung opacity,Talazoparib,Lung opacity,True,0.5658340074735302,1.0,46.32085106382979,46.320851063829785,21.683455577756607,1.0,1.0,1.0,0.0,0.0
Epcoritamab||Enterocolitis,Epcoritamab,Enterocolitis,True,0.5657042382725564,1.0,1.2396826852531182,1.2396826852531182,0.043531256425460144,1.0,1.0,1.0,1.0,1.0
Cetuximab||Suture related complication,Cetuximab,Suture related complication,True,0.5656667788374755,1.0,62.545142857142864,62.54514285714286,29.768951446941006,1.0,1.0,1.0,0.0,0.0
Trastuzumab||Ventricular hypokinesia,Trastuzumab,Ventricular hypokinesia,True,0.5656590470751567,4.0,37.2958137919055,37.29581379190551,58.33405629328444,0.75,0.25,0.25,0.25,0.0
Pembrolizumab||Type 1 diabetes mellitus,Pembrolizumab,Type 1 diabetes mellitus,True,0.5656411672391785,2.0,46.118644067796616,46.11864406779661,43.12733103840051,1.0,0.0,0.0,0.5,0.0
Crizotinib||Oesophageal disorder,Crizotinib,Oesophageal disorder,True,0.5655931048062464,1.0,43.768115942028984,43.768115942028984,20.41156339829352,0.0,0.0,0.0,0.0,0.0
Abemaciclib||Oesophageal disorder,Abemaciclib,Oesophageal disorder,True,0.5655931048062464,1.0,43.33971291866029,43.33971291866029,20.198128685172982,0.0,0.0,0.0,0.0,0.0
