drug,event,count,anomaly_score,prr,ror,chi2,serious_rate,death_rate,hosp_rate,rarity_score,reasons
Doxorubicin,Malignant neoplasm progression,13,80,0.545,0.545,4.58,1.000,0.462,0.231,8.361,死亡率=46.2%; 严重事件率=100.0%; 罕见+严重
Doxorubicin,Headache,13,80,1.104,1.104,0.12,1.000,0.308,0.385,8.361,死亡率=30.8%; 严重事件率=100.0%; 罕见+严重
Doxorubicin,Constipation,9,80,0.615,0.615,2.03,1.000,0.333,0.333,8.729,死亡率=33.3%; 严重事件率=100.0%; 罕见+严重
Doxorubicin,Rash,6,80,0.246,0.246,13.08,1.000,0.000,0.500,9.134,χ²=13.1 (统计显著); 严重事件率=100.0%; 罕见+严重; 住院率=50.0%
Doxorubicin,Respiratory failure,5,80,0.957,0.957,0.01,1.000,0.400,0.200,9.317,死亡率=40.0%; 严重事件率=100.0%; 罕见+严重
Doxorubicin,Pulmonary embolism,10,80,1.472,1.472,1.38,1.000,0.500,0.400,8.623,死亡率=50.0%; 严重事件率=100.0%; 罕见+严重
Doxorubicin,Dizziness,8,80,0.658,0.658,1.33,1.000,0.375,0.375,8.847,死亡率=37.5%; 严重事件率=100.0%; 罕见+严重
Doxorubicin,Cerebral haemangioma,6,80,0.000,0.000,165.29,1.000,0.000,0.667,9.134,χ²=165.3 (统计显著); 严重事件率=100.0%; 罕见+严重; 住院率=66.7%
Carboplatin,Respiratory failure,9,80,1.517,1.517,1.42,1.000,0.556,0.222,8.729,死亡率=55.6%; 严重事件率=100.0%; 罕见+严重
Carboplatin,Pulmonary vasculitis,3,80,0.000,0.000,70.32,1.000,0.667,0.000,9.827,χ²=70.3 (统计显著); 死亡率=66.7%; 罕见+严重
Carboplatin,Renal failure,11,80,1.351,1.351,0.90,1.000,0.455,0.273,8.528,死亡率=45.5%; 严重事件率=100.0%; 罕见+严重
Carboplatin,Drug ineffective,8,80,0.744,0.744,0.65,1.000,0.250,0.125,8.847,死亡率=25.0%; 严重事件率=100.0%; 罕见+严重
Carboplatin,Confusional state,6,80,0.989,0.989,0.00,1.000,0.500,0.333,9.134,死亡率=50.0%; 严重事件率=100.0%; 罕见+严重
Cisplatin,Pneumonitis,9,80,1.260,1.260,0.44,1.000,0.667,0.333,8.729,死亡率=66.7%; 严重事件率=100.0%; 罕见+严重
Cisplatin,Malignant neoplasm progression,12,80,0.480,0.480,6.28,1.000,0.667,0.333,8.441,死亡率=66.7%; 严重事件率=100.0%; 罕见+严重
Cisplatin,Neuropathy peripheral,6,80,0.736,0.736,0.53,1.000,0.333,0.333,9.134,死亡率=33.3%; 严重事件率=100.0%; 罕见+严重
Cisplatin,Disease progression,15,80,0.487,0.487,7.50,1.000,0.467,0.267,8.218,死亡率=46.7%; 严重事件率=100.0%; 罕见+严重
Cisplatin,Respiratory failure,6,80,1.106,1.106,0.06,1.000,0.667,0.167,9.134,死亡率=66.7%; 严重事件率=100.0%; 罕见+严重
Cisplatin,Fatigue,12,80,0.244,0.244,26.01,1.000,0.167,0.667,8.441,χ²=26.0 (统计显著); 严重事件率=100.0%; 罕见+严重; 住院率=66.7%
Cisplatin,Metastases to liver,5,80,1.728,1.728,1.38,1.000,0.400,0.000,9.317,死亡率=40.0%; 严重事件率=100.0%; 罕见+严重
Cisplatin,Renal failure,14,80,1.955,1.955,5.81,1.000,0.286,0.357,8.287,死亡率=28.6%; 严重事件率=100.0%; 罕见+严重
Cisplatin,Interstitial lung disease,5,80,0.836,0.836,0.15,1.000,1.000,0.000,9.317,死亡率=100.0%; 严重事件率=100.0%; 罕见+严重
Cisplatin,Potentiating drug interaction,5,80,0.000,0.000,131.52,1.000,0.000,1.000,9.317,χ²=131.5 (统计显著); 严重事件率=100.0%; 罕见+严重; 住院率=100.0%
Cisplatin,Chemotherapeutic drug level increased,5,80,0.000,0.000,131.52,1.000,0.000,1.000,9.317,χ²=131.5 (统计显著); 严重事件率=100.0%; 罕见+严重; 住院率=100.0%
Lenalidomide,Neutropenia,15,80,1.188,1.188,0.42,1.000,0.467,0.267,8.218,死亡率=46.7%; 严重事件率=100.0%; 罕见+严重
Lenalidomide,Constipation,5,80,0.548,0.548,1.79,1.000,0.400,0.400,9.317,死亡率=40.0%; 严重事件率=100.0%; 罕见+严重
Lenalidomide,Thrombocytopenia,14,80,1.429,1.429,1.67,1.000,0.357,0.214,8.287,死亡率=35.7%; 严重事件率=100.0%; 罕见+严重
Lenalidomide,Dizziness,9,80,1.206,1.206,0.30,1.000,0.222,0.222,8.729,死亡率=22.2%; 严重事件率=100.0%; 罕见+严重
Bortezomib,Atrial fibrillation,5,80,0.972,0.972,0.00,1.000,0.400,0.400,9.317,死亡率=40.0%; 严重事件率=100.0%; 罕见+严重
Bortezomib,Drug ineffective,7,80,0.874,0.874,0.12,0.714,0.286,0.143,8.980,死亡率=28.6%; 严重事件率=71.4%; 罕见+严重
Bortezomib,Pain in extremity,7,80,1.134,1.134,0.10,0.857,0.286,0.286,8.980,死亡率=28.6%; 严重事件率=85.7%; 罕见+严重
Bortezomib,Pancytopenia,11,80,1.694,1.694,2.86,1.000,0.364,0.364,8.528,死亡率=36.4%; 严重事件率=100.0%; 罕见+严重
Bortezomib,Off label use,16,80,1.267,1.267,0.82,1.000,0.312,0.375,8.153,死亡率=31.2%; 严重事件率=100.0%; 罕见+严重
Bortezomib,Cardiac failure,5,80,1.788,1.788,1.59,1.000,0.400,0.400,9.317,死亡率=40.0%; 严重事件率=100.0%; 罕见+严重
Carfilzomib,Disease progression,16,80,0.910,0.910,0.13,1.000,0.625,0.250,8.153,死亡率=62.5%; 严重事件率=100.0%; 罕见+严重
Carfilzomib,Platelet count decreased,9,80,1.018,1.018,0.00,1.000,0.444,0.111,8.729,死亡率=44.4%; 严重事件率=100.0%; 罕见+严重
Carfilzomib,Neutropenia,5,80,0.396,0.396,4.40,1.000,0.400,0.400,9.317,死亡率=40.0%; 严重事件率=100.0%; 罕见+严重
Carfilzomib,Nausea,10,80,0.335,0.335,12.40,1.000,0.100,1.000,8.623,χ²=12.4 (统计显著); 严重事件率=100.0%; 罕见+严重; 住院率=100.0%
Carfilzomib,Drug ineffective,8,80,1.450,1.450,1.05,0.875,0.375,0.250,8.847,死亡率=37.5%; 严重事件率=87.5%; 罕见+严重
Venetoclax,Drug ineffective,7,80,1.054,1.054,0.02,0.571,0.429,0.143,8.980,死亡率=42.9%; 严重事件率=57.1%; 罕见+严重
Venetoclax,Nausea,15,80,0.422,0.422,11.04,0.933,0.200,0.733,8.218,χ²=11.0 (统计显著); 严重事件率=93.3%; 罕见+严重; 住院率=73.3%
Olaparib,Asthenia,18,80,1.027,1.027,0.01,0.778,0.222,0.389,8.036,死亡率=22.2%; 严重事件率=77.8%; 罕见+严重
Olaparib,Renal failure,11,80,1.609,1.609,2.30,1.000,0.364,0.273,8.528,死亡率=36.4%; 严重事件率=100.0%; 罕见+严重
Rucaparib,Neutropenia,6,80,0.197,0.197,18.29,1.000,0.000,0.500,9.134,χ²=18.3 (统计显著); 严重事件率=100.0%; 罕见+严重; 住院率=50.0%
Niraparib,Pneumonia,6,80,0.190,0.190,19.07,1.000,0.000,0.833,9.134,χ²=19.1 (统计显著); 严重事件率=100.0%; 罕见+严重; 住院率=83.3%
Niraparib,Neutropenia,11,80,0.318,0.318,14.73,1.000,0.000,0.545,8.528,χ²=14.7 (统计显著); 严重事件率=100.0%; 罕见+严重; 住院率=54.5%
Niraparib,Pyrexia,11,80,0.232,0.232,25.63,1.000,0.000,0.818,8.528,χ²=25.6 (统计显著); 严重事件率=100.0%; 罕见+严重; 住院率=81.8%
Talazoparib,Pain,8,80,1.257,1.257,0.40,0.625,0.250,0.375,8.847,死亡率=25.0%; 严重事件率=62.5%; 罕见+严重
Palbociclib,Malaise,13,80,1.208,1.208,0.43,0.615,0.231,0.308,8.361,死亡率=23.1%; 严重事件率=61.5%; 罕见+严重
Palbociclib,Pyrexia,7,80,0.300,0.300,10.84,0.857,0.143,0.714,8.980,χ²=10.8 (统计显著); 严重事件率=85.7%; 罕见+严重; 住院率=71.4%
Palbociclib,Pancytopenia,8,80,1.288,1.288,0.48,1.000,0.250,0.250,8.847,死亡率=25.0%; 严重事件率=100.0%; 罕见+严重
Ribociclib,Death,15,80,0.469,0.469,8.37,1.000,1.000,0.000,8.218,死亡率=100.0%; 严重事件率=100.0%; 罕见+严重
Ribociclib,Urinary tract infection,6,80,1.449,1.449,0.79,1.000,0.333,0.333,9.134,死亡率=33.3%; 严重事件率=100.0%; 罕见+严重
Ribociclib,Malignant neoplasm progression,8,80,0.546,0.546,2.86,1.000,0.250,0.125,8.847,死亡率=25.0%; 严重事件率=100.0%; 罕见+严重
Ribociclib,Disease progression,6,80,0.330,0.330,7.78,1.000,0.500,0.000,9.134,死亡率=50.0%; 严重事件率=100.0%; 罕见+严重
Vemurafenib,Fatigue,18,80,0.484,0.484,9.15,0.944,0.278,0.333,8.036,死亡率=27.8%; 严重事件率=94.4%; 罕见+严重
Vemurafenib,Pain,8,80,0.967,0.967,0.01,0.750,0.250,0.125,8.847,死亡率=25.0%; 严重事件率=75.0%; 罕见+严重
Vemurafenib,Drug ineffective,9,80,1.231,1.231,0.36,0.778,0.778,0.222,8.729,死亡率=77.8%; 严重事件率=77.8%; 罕见+严重
Vemurafenib,Constipation,5,80,0.423,0.423,3.75,1.000,0.400,0.400,9.317,死亡率=40.0%; 严重事件率=100.0%; 罕见+严重
Vemurafenib,Malignant neoplasm progression,8,80,0.416,0.416,6.20,1.000,0.625,0.125,8.847,死亡率=62.5%; 严重事件率=100.0%; 罕见+严重
Vemurafenib,Headache,8,80,0.836,0.836,0.24,1.000,0.250,0.375,8.847,死亡率=25.0%; 严重事件率=100.0%; 罕见+严重
Vemurafenib,Off label use,6,80,0.500,0.500,2.84,0.667,0.333,0.000,9.134,死亡率=33.3%; 严重事件率=66.7%; 罕见+严重
Vemurafenib,Dermal cyst,3,80,0.000,0.000,104.04,0.667,0.333,0.000,9.827,χ²=104.0 (统计显著); 死亡率=33.3%; 罕见+严重
Dabrafenib,Asthenia,11,80,0.742,0.742,0.93,0.909,0.273,0.364,8.528,死亡率=27.3%; 严重事件率=90.9%; 罕见+严重
Dabrafenib,Constipation,7,80,0.582,0.582,1.98,0.857,0.286,0.143,8.980,死亡率=28.6%; 严重事件率=85.7%; 罕见+严重
Pembrolizumab,Hypothyroidism,9,75,12.274,12.274,71.53,0.333,0.000,0.222,8.729,PRR=12.27 (显著关联); χ²=71.5 (统计显著); 罕见+严重
Pembrolizumab,Infection,3,75,0.639,0.639,0.59,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Pembrolizumab,Fall,3,75,0.784,0.784,0.17,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Pembrolizumab,Blood alkaline phosphatase increased,6,75,4.782,4.782,15.82,0.500,0.167,0.333,9.134,PRR=4.78 (显著关联); χ²=15.8 (统计显著); 罕见+严重
Pembrolizumab,Stomatitis,4,75,1.001,1.001,0.00,1.000,0.500,0.750,9.540,死亡率=50.0%; 罕见+严重; 住院率=75.0%
Nivolumab,Septic shock,3,75,1.419,1.419,0.35,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Nivolumab,Rash,4,75,0.260,0.260,8.05,0.750,0.500,0.750,9.540,死亡率=50.0%; 罕见+严重; 住院率=75.0%
Nivolumab,Dizziness,3,75,0.386,0.386,2.81,1.000,1.000,1.000,9.827,死亡率=100.0%; 罕见+严重; 住院率=100.0%
Nivolumab,Muscular weakness,4,75,1.419,1.419,0.47,1.000,0.250,1.000,9.540,死亡率=25.0%; 罕见+严重; 住院率=100.0%
Nivolumab,Hepatic enzyme increased,3,75,1.770,1.770,0.94,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Nivolumab,Pruritus,4,75,0.697,0.697,0.50,1.000,0.250,0.750,9.540,死亡率=25.0%; 罕见+严重; 住院率=75.0%
Nivolumab,Arthralgia,4,75,0.705,0.705,0.47,0.500,0.250,0.500,9.540,死亡率=25.0%; 罕见+严重; 住院率=50.0%
Nivolumab,Haemoglobin decreased,3,75,0.531,0.531,1.20,1.000,0.667,0.667,9.827,死亡率=66.7%; 罕见+严重; 住院率=66.7%
Nivolumab,Pain in extremity,3,75,0.657,0.657,0.52,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Nivolumab,Oedema peripheral,3,75,0.920,0.920,0.02,1.000,0.667,1.000,9.827,死亡率=66.7%; 罕见+严重; 住院率=100.0%
Nivolumab,Malaise,3,75,0.351,0.351,3.46,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Nivolumab,General physical health deterioration,3,75,0.920,0.920,0.02,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Atezolizumab,Neutrophil count decreased,4,75,1.413,1.413,0.46,1.000,0.250,0.500,9.540,死亡率=25.0%; 罕见+严重; 住院率=50.0%
Atezolizumab,Cardiac failure,3,75,1.827,1.827,1.06,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Atezolizumab,Off label use,4,75,0.532,0.532,1.58,0.750,0.250,0.500,9.540,死亡率=25.0%; 罕见+严重; 住院率=50.0%
Atezolizumab,Interstitial lung disease,4,75,1.396,1.396,0.43,1.000,0.500,0.750,9.540,死亡率=50.0%; 罕见+严重; 住院率=75.0%
Atezolizumab,Malaise,4,75,0.592,0.592,1.08,1.000,0.250,0.750,9.540,死亡率=25.0%; 罕见+严重; 住院率=75.0%
Atezolizumab,Erythema multiforme,4,75,28.697,28.697,69.76,1.000,0.000,0.250,9.540,PRR=28.70 (显著关联); χ²=69.8 (统计显著); 罕见+严重
Atezolizumab,Septic shock,3,75,1.789,1.789,0.99,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Atezolizumab,General physical health deterioration,3,75,1.159,1.159,0.06,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Durvalumab,Hypokalaemia,3,75,1.445,1.445,0.39,1.000,0.333,0.667,9.827,死亡率=33.3%; 罕见+严重; 住院率=66.7%
Durvalumab,Metastases to central nervous system,5,75,2.166,2.166,2.92,1.000,0.200,0.200,9.317,PRR=2.17 (显著关联); 严重事件率=100.0%; 罕见+严重
Durvalumab,Pain,4,75,0.623,0.623,0.87,0.750,0.250,0.500,9.540,死亡率=25.0%; 罕见+严重; 住院率=50.0%
Durvalumab,Interstitial lung disease,3,75,0.848,0.848,0.08,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Durvalumab,Urticaria,6,75,4.076,4.076,12.46,0.333,0.000,0.333,9.134,PRR=4.08 (显著关联); χ²=12.5 (统计显著); 罕见+严重
Durvalumab,Fall,3,75,0.795,0.795,0.15,1.000,0.333,0.667,9.827,死亡率=33.3%; 罕见+严重; 住院率=66.7%
Ipilimumab,Death,67,75,1.973,1.973,27.72,1.000,1.000,0.209,6.721,χ²=27.7 (统计显著); 死亡率=100.0%; 严重事件率=100.0%
Ipilimumab,Renal failure,3,75,0.590,0.590,0.81,1.000,0.667,0.667,9.827,死亡率=66.7%; 罕见+严重; 住院率=66.7%
Ipilimumab,Thyroid disorder,3,75,17.526,17.526,31.87,1.000,0.000,0.333,9.827,PRR=17.53 (显著关联); χ²=31.9 (统计显著); 罕见+严重
Ipilimumab,Oedema peripheral,3,75,0.827,0.827,0.10,1.000,1.000,1.000,9.827,死亡率=100.0%; 罕见+严重; 住院率=100.0%
Ipilimumab,Peripheral swelling,3,75,0.979,0.979,0.00,0.667,0.333,0.667,9.827,死亡率=33.3%; 罕见+严重; 住院率=66.7%
Ipilimumab,General physical health deterioration,4,75,1.111,1.111,0.04,1.000,0.250,0.500,9.540,死亡率=25.0%; 罕见+严重; 住院率=50.0%
Ipilimumab,Hypokalaemia,4,75,1.702,1.702,1.08,1.000,0.250,1.000,9.540,死亡率=25.0%; 罕见+严重; 住院率=100.0%
Ipilimumab,Hypoxia,3,75,1.361,1.361,0.27,1.000,0.667,0.667,9.827,死亡率=66.7%; 罕见+严重; 住院率=66.7%
Ipilimumab,Myocardial infarction,3,75,1.458,1.458,0.41,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Ipilimumab,Lung disorder,3,75,1.945,1.945,1.28,1.000,0.667,1.000,9.827,死亡率=66.7%; 罕见+严重; 住院率=100.0%
Ipilimumab,Myalgia,3,75,0.949,0.949,0.01,1.000,0.333,0.667,9.827,死亡率=33.3%; 罕见+严重; 住院率=66.7%
Trastuzumab,Cardiac disorder,5,75,3.040,3.040,5.94,0.800,0.000,0.400,9.317,PRR=3.04 (显著关联); 严重事件率=80.0%; 罕见+严重
Trastuzumab,Cardiotoxicity,4,75,6.580,6.580,14.76,1.000,0.000,0.250,9.540,PRR=6.58 (显著关联); χ²=14.8 (统计显著); 罕见+严重
Trastuzumab,Hyponatraemia,3,75,0.620,0.620,0.66,1.000,0.333,0.667,9.827,死亡率=33.3%; 罕见+严重; 住院率=66.7%
Trastuzumab,Platelet count decreased,4,75,0.262,0.262,7.88,1.000,0.250,0.500,9.540,死亡率=25.0%; 罕见+严重; 住院率=50.0%
Trastuzumab,Death,24,75,0.451,0.451,14.65,1.000,1.000,0.167,7.748,χ²=14.7 (统计显著); 死亡率=100.0%; 严重事件率=100.0%
Trastuzumab,Hypersensitivity,10,75,2.058,2.058,4.85,0.900,0.200,0.300,8.623,PRR=2.06 (显著关联); 严重事件率=90.0%; 罕见+严重
Trastuzumab,Loss of consciousness,3,75,1.351,1.351,0.25,1.000,0.333,0.667,9.827,死亡率=33.3%; 罕见+严重; 住院率=66.7%
Trastuzumab,Palpitations,5,75,2.796,2.796,5.05,1.000,0.000,0.400,9.317,PRR=2.80 (显著关联); 严重事件率=100.0%; 罕见+严重
Trastuzumab,Septic shock,4,75,1.176,1.176,0.10,1.000,1.000,1.000,9.540,死亡率=100.0%; 罕见+严重; 住院率=100.0%
Trastuzumab,Renal failure acute,3,75,0.639,0.639,0.58,1.000,0.667,0.667,9.827,死亡率=66.7%; 罕见+严重; 住院率=66.7%
Trastuzumab,Metastases to breast,3,75,16.774,16.774,26.81,1.000,0.000,0.000,9.827,PRR=16.77 (显著关联); χ²=26.8 (统计显著); 罕见+严重
Trastuzumab,Skin exfoliation,6,75,2.797,2.797,6.05,0.833,0.167,0.000,9.134,PRR=2.80 (显著关联); 严重事件率=83.3%; 罕见+严重
Trastuzumab,Atrial fibrillation,4,75,0.656,0.656,0.68,1.000,0.500,1.000,9.540,死亡率=50.0%; 罕见+严重; 住院率=100.0%
Trastuzumab,Neutrophil count increased,3,75,9.318,9.318,16.10,1.000,0.000,0.333,9.827,PRR=9.32 (显著关联); χ²=16.1 (统计显著); 罕见+严重
Trastuzumab,Metastases to spine,3,75,9.318,9.318,16.10,1.000,0.000,0.000,9.827,PRR=9.32 (显著关联); χ²=16.1 (统计显著); 罕见+严重
Trastuzumab,Anxiety,7,75,2.039,2.039,3.32,0.857,0.000,0.286,8.980,PRR=2.04 (显著关联); 严重事件率=85.7%; 罕见+严重
Trastuzumab,Bone pain,7,75,2.479,2.479,5.45,0.714,0.000,0.143,8.980,PRR=2.48 (显著关联); 严重事件率=71.4%; 罕见+严重
Trastuzumab,Sepsis,4,75,0.395,0.395,3.51,1.000,0.750,0.750,9.540,死亡率=75.0%; 罕见+严重; 住院率=75.0%
Trastuzumab,Hip fracture,3,75,6.988,6.988,11.87,1.000,0.000,0.000,9.827,PRR=6.99 (显著关联); χ²=11.9 (统计显著); 罕见+严重
Trastuzumab,Tooth extraction,3,75,27.957,27.957,37.58,0.667,0.000,0.000,9.827,PRR=27.96 (显著关联); χ²=37.6 (统计显著); 罕见+严重
Trastuzumab,Musculoskeletal stiffness,4,75,5.326,5.326,11.37,0.500,0.000,0.000,9.540,PRR=5.33 (显著关联); χ²=11.4 (统计显著); 罕见+严重
Trastuzumab,Weight increased,5,75,2.291,2.291,3.24,0.800,0.000,0.200,9.317,PRR=2.29 (显著关联); 严重事件率=80.0%; 罕见+严重
Trastuzumab,Muscle tightness,3,75,16.774,16.774,26.81,1.000,0.000,0.000,9.827,PRR=16.77 (显著关联); χ²=26.8 (统计显著); 罕见+严重
Bevacizumab,Nasopharyngitis,3,75,1.109,1.109,0.03,1.000,0.333,0.667,9.827,死亡率=33.3%; 罕见+严重; 住院率=66.7%
Bevacizumab,Syncope,3,75,0.949,0.949,0.01,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Bevacizumab,Blood creatinine increased,3,75,0.502,0.502,1.40,1.000,0.667,0.667,9.827,死亡率=66.7%; 罕见+严重; 住院率=66.7%
Bevacizumab,Rectal haemorrhage,5,75,2.846,2.846,5.29,1.000,0.000,0.400,9.317,PRR=2.85 (显著关联); 严重事件率=100.0%; 罕见+严重
Bevacizumab,Gait disturbance,3,75,0.876,0.876,0.05,1.000,0.333,0.667,9.827,死亡率=33.3%; 罕见+严重; 住院率=66.7%
Bevacizumab,Tachycardia,4,75,1.595,1.595,0.81,1.000,0.250,0.500,9.540,死亡率=25.0%; 罕见+严重; 住院率=50.0%
Bevacizumab,Oedema peripheral,4,75,0.835,0.835,0.12,1.000,0.500,0.500,9.540,死亡率=50.0%; 罕见+严重; 住院率=50.0%
Bevacizumab,Speech disorder,4,75,1.807,1.807,1.31,1.000,0.250,0.750,9.540,死亡率=25.0%; 罕见+严重; 住院率=75.0%
Bevacizumab,Eye pain,3,75,7.091,7.091,12.33,1.000,0.000,0.000,9.827,PRR=7.09 (显著关联); χ²=12.3 (统计显著); 罕见+严重
Bevacizumab,Abdominal distension,3,75,1.070,1.070,0.01,1.000,0.333,0.667,9.827,死亡率=33.3%; 罕见+严重; 住院率=66.7%
Bevacizumab,Abdominal discomfort,3,75,0.676,0.676,0.44,1.000,0.333,1.000,9.827,死亡率=33.3%; 罕见+严重; 住院率=100.0%
Bevacizumab,Abdominal compartment syndrome,4,75,8.199,8.199,19.28,1.000,0.000,0.000,9.540,PRR=8.20 (显著关联); χ²=19.3 (统计显著); 罕见+严重
Bevacizumab,Ocular hyperaemia,4,75,4.918,4.918,10.40,1.000,0.000,0.000,9.540,PRR=4.92 (显著关联); χ²=10.4 (统计显著); 罕见+严重
Bevacizumab,Infected skin ulcer,3,75,92.205,92.205,65.41,1.000,0.000,0.000,9.827,PRR=92.21 (显著关联); χ²=65.4 (统计显著); 罕见+严重
Bevacizumab,Muscle spasms,4,75,0.883,0.883,0.06,1.000,0.250,0.500,9.540,死亡率=25.0%; 罕见+严重; 住院率=50.0%
Bevacizumab,Lung infection,3,75,1.486,1.486,0.44,1.000,0.667,1.000,9.827,死亡率=66.7%; 罕见+严重; 住院率=100.0%
Bevacizumab,Blindness,4,75,4.918,4.918,10.40,1.000,0.000,0.250,9.540,PRR=4.92 (显著关联); χ²=10.4 (统计显著); 罕见+严重
Bevacizumab,Eye discharge,3,75,11.524,11.524,20.27,1.000,0.000,0.000,9.827,PRR=11.52 (显著关联); χ²=20.3 (统计显著); 罕见+严重
Bevacizumab,Packed red blood cell transfusion,4,75,24.600,24.600,48.61,1.000,0.000,0.250,9.540,PRR=24.60 (显著关联); χ²=48.6 (统计显著); 罕见+严重
Cetuximab,Dermatitis acneiform,5,75,10.828,10.828,37.21,0.400,0.000,0.200,9.317,PRR=10.83 (显著关联); χ²=37.2 (统计显著); 罕见+严重
Cetuximab,Pruritus generalised,4,75,13.208,13.208,36.52,0.500,0.000,0.000,9.540,PRR=13.21 (显著关联); χ²=36.5 (统计显著); 罕见+严重
Cetuximab,Hypotension,8,75,2.439,2.439,6.35,0.875,0.125,0.250,8.847,PRR=2.44 (显著关联); 严重事件率=87.5%; 罕见+严重
Cetuximab,Oxygen saturation decreased,3,75,6.713,6.713,12.92,1.000,0.000,0.000,9.827,PRR=6.71 (显著关联); χ²=12.9 (统计显著); 罕见+严重
Rituximab,Cardiac failure,4,75,1.155,1.155,0.08,1.000,0.750,0.750,9.540,死亡率=75.0%; 罕见+严重; 住院率=75.0%
Rituximab,Oropharyngeal pain,5,75,2.007,2.007,2.26,0.800,0.200,0.400,9.317,PRR=2.01 (显著关联); 严重事件率=80.0%; 罕见+严重
Rituximab,Dizziness,4,75,0.306,0.306,5.97,0.750,0.500,0.500,9.540,死亡率=50.0%; 罕见+严重; 住院率=50.0%
Rituximab,Interstitial lung disease,4,75,0.654,0.654,0.68,1.000,0.250,0.750,9.540,死亡率=25.0%; 罕见+严重; 住院率=75.0%
Rituximab,Scleroderma,3,75,20.172,20.172,30.07,1.000,0.000,0.333,9.827,PRR=20.17 (显著关联); χ²=30.1 (统计显著); 罕见+严重
Rituximab,Somnolence,3,75,0.983,0.983,0.00,0.667,0.333,0.667,9.827,死亡率=33.3%; 罕见+严重; 住院率=66.7%
Rituximab,Throat irritation,4,75,6.726,6.726,15.00,1.000,0.000,0.000,9.540,PRR=6.73 (显著关联); χ²=15.0 (统计显著); 罕见+严重
Rituximab,Chest discomfort,6,75,2.096,2.096,3.06,0.833,0.000,0.000,9.134,PRR=2.10 (显著关联); 严重事件率=83.3%; 罕见+严重
Rituximab,Tremor,6,75,2.374,2.374,4.21,0.833,0.167,0.333,9.134,PRR=2.37 (显著关联); 严重事件率=83.3%; 罕见+严重
